logo_RMSE,logo_MAE,logo_MAPE,logo_R2,group
12.397560747850703,10.548783269026645,9777046111.054287,-0.5640632891073962,Arian
7.287523661999438,5.956990895445573,194.2948147154572,0.3950433175933409,Belle F1
7.125627230499941,5.305556573105415,26444248957.514683,-0.5420457280408153,Katoul
8.206134556940212,6.056544188170806,9206476485.19417,-0.012861606769836165,Nykrsegi fekete
7.703076986478773,6.67909702592464,18341099029.301662,-0.3366379479686328,Planet
11.588798667870202,10.176042637927615,34.32845688936168,-3.7205612663784686,Raphanus sativus
2.6498448551411373,2.009928711794104,33.94324412415297,-0.034416592367230825,Saba
2.000362991088007,1.5203617499999988,3975083175.8745313,-0.23580333154039113,Sari
3.529041666359506,3.3929879864966717,59.45228345407105,-2.7415748881885253,Williams
